,Unnamed: 0.1,Unnamed: 0,CIK,GVKEY,NAICS,COMPANY_NAME,MCAP,REVT,ROA,NPM,REVCHANGE,ROE,NUM_SAVVY,NUM_DIR,COMMITTEES,Directors
425,425,425,107140.0,11499.0,511120.0,"John Wiley & Sons, Inc.",3179.58654,1941.501,0.113,-0.02,19.1796632596638,0.077,6,9,compensation committee;Technology committee;audit committee,"bell, george; kissner, matthew; pesce, william; mcdaniel, raymond; baker, mari; singh, inder; dobson, david; wiley, jesse; birnbaum, beth; hemphill, brian"
426,426,426,107263.0,11506.0,486210.0,"The Williams Companies, Inc.",31638.6,10627.0,0.093,0.03,25.26118380831,0.146,7,12,Sustainability committee;audit committee,"robeson, rose; bergstrom, stephen; creel, michael; smith, murray; ragauss, peter; dore, stacey; tyson, jesse"
427,427,427,719955.0,11511.0,454110.0,"Williams-Sonoma, Inc.",9841.7528,6783.189,0.221,0.085,14.9573998106658,0.811,8,9,Finance committee;compensation committee,"van paasschen, frits; alber, laura; dahnke, scott; bracey, esi; pretlow, paula"
428,428,428,783325.0,11550.0,2211.0,"WEC Energy Group, Inc.",30619.27545,8316.0,0.076,0.166,-43.0981595092025,0.089,2,11,compensation committee;Risk committee,"culver, curt; payne, ulice; stanek, mary; chadwick, patricia; farrow, william; garcia-thomas, cristina; lane, thomas; bie, ave; lauber, scott"
429,429,429,352541.0,11554.0,22111.0,Alliant Energy Corporation,15396.69825,3669.0,0.082,0.193,1.59394349845201,0.084,7,7,compensation committee;audit committee,"allen, patrick; o’toole, thomas; larsen, john; newport, roger; sanders, carol; cox, stephanie; garcia, michael; cortina, ignacio; falotico, nancy"
430,430,430,110471.0,11566.0,3162.0,"Wolverine World Wide, Inc.",2363.22668,2414.9,0.027,0.017,29.7966345607635,0.214,0,8,compensation committee;audit committee,"boromisa, jeffrey; kollat, david; lauderback, brenda; long, nicholas; wilson-thompson, kathleen; andersen, stacia; hufnagel, christopher; price, demonty; bricker, jodi"
431,431,431,108312.0,11580.0,3364.0,"Woodward, Inc.",7141.9012,2245.832,0.112,0.096,27.0125130344108,0.078,2,10,compensation committee;audit committee,"cohn, john; bhalla, rajeev; drake, eileen; sega, ronald; blankenship, charles; korte, daniel; petryszyn, mary"
432,432,432,850209.0,11584.0,448210.0,"Foot Locker, Inc.",4543.82726,7548.0,0.08,0.044,-0.569937225291296,0.129,4,7,Technology committee;audit committee,"feldman, alan; young, dona; oakland, steven; marmol, guillermo; dillon, mary; drosos, virginia; walker, tristan; underhill, kimberly; nicosia, darlene"
433,433,433,108516.0,11600.0,331221.0,"Worthington Industries, Inc.",3406.7721,3171.429,0.09,0.204,1.55181969333087,0.197,0,11,Human Resources committee;compensation committee;audit committee,no directors found
434,434,434,109177.0,11670.0,335210.0,"Spectrum Brands Holdings, Inc.",4008.573,2998.1,0.104,0.021,45.2029807585363,-0.054,2,7,compensation committee;audit committee,"polistina, terry; rovit, hugh; maura, david; patel, gautam; james, sherianne; campbell, leslie"
435,435,435,109198.0,11672.0,448140.0,"The TJX Companies, Inc.",77148.85992,32136.962,0.074,0.022,8.40822848012782,0.574,2,12,compensation committee;audit committee,"ching, tai; meyrowitz, carol; nemerov, jackwyn; bennett, alan; berkery, rosemary; wagner, charles; herrman, ernie"
436,436,436,1083743.0,11703.0,335911.0,"Lone Pine Holdings, Inc.",158.77276,26.257,-1.081,-0.747,32.4328535768974,-0.729,0,6,compensation committee;audit committee,no directors found
437,437,437,1545654.0,11756.0,5311.0,"Alexander & Baldwin, Inc.",1819.025,398.2,0.016,0.033,12.6995435823222,0.025,0,7,compensation committee;audit committee,"lewis, thomas; pasquale, douglas; laing, diana; parker, lance; kimura, shelee m.; leong, john"
438,438,438,720672.0,11770.0,523120.0,Stifel Financial Corp.,7358.81958,4783.086,0.028,0.12,24.4912728103099,0.173,2,9,compensation committee;Risk committee;audit committee,"weisel, thomas; grady, robert; zimmerman, michael; ludeman, daniel; kruszewski, ronald; peacock, david; berlew, adam; markus, maura; bianchini, egizio; carnoy, lisa; brown, maryam"
439,439,439,763744.0,11796.0,336211.0,LCI Industries,3939.30251,4472.697,0.159,0.054,42.713885166223,0.4,0,11,Sustainability committee;compensation committee;audit committee,"gero, james; reed, david; lippert, jason; myers, linda; sirpilla, john; deely, brendan; mains, stephanie"
440,440,440,779152.0,11811.0,541512.0,"Jack Henry & Associates, Inc.",12100.06702,1758.225,0.246,0.174,-9.71620543116217,0.227,0,9,compensation committee;audit committee,"wimsett, thomas; wilson, tom; brown, wesley; flanigan, matthew; fiegel, jacqueline; miyashiro, shruti; kelly, laura; campbell, curtis"
441,441,441,7789.0,11842.0,522110.0,Associated Banc-Corp,3373.65837,1127.515,0.018,0.209,8.09037738786222,0.088,0,10,Risk committee;audit committee,"klappa, gale; kamerick, eileen; jeffe, robert; williams, john; van lith, karen; gerken, robert; nettles, cory; greffin, judith; harmening, andrew; haddad, michael"
442,442,442,1547903.0,11854.0,524126.0,"NMI Holdings, Inc.",1874.57705,485.072,0.162,0.405,16.9139845990364,0.166,0,9,compensation committee;audit committee,"scheid, steven; embler, michael; jones, james; huskins, priya; mccreary, lynn; montgomery, michael; muehlhauser, regina; pollitzer, adam"
443,443,443,92230.0,11856.0,522110.0,Truist Financial Corporation,77743.7439,23027.0,0.022,0.17,1.77803780164014,0.103,3,6,audit committee,"skains, thomas; clement, dallas; voorhees, steven; sears, christine; morea, donna; rogers, william; boyer, k.; banner, jennifer; graney, patrick; cummins, hugh; bundy scanlan, agnes; tanner, bruce; haynesworth, linnie; patton, charles"
444,444,444,714310.0,11861.0,522110.0,Valley National Bancorp,5794.75875,1489.239,0.017,0.206,12.2950068022811,0.099,0,13,Finance committee;Sustainability committee;compensation committee;audit committee,"abramson, andrew; wilks, jeffrey; steans, jennifer; edelstein, eric; robbins, ira; schultz, melissa; lenner, marc; sani, suresh; kay, jack; mendelson, avner; baum, peter; landau, dafna; maio, peter; williams, sidney; perrott, kathleen"
445,445,445,702325.0,11896.0,522110.0,"First Midwest Bancorp, Inc.",2337.34144,789.557,0.017,0.143,47.6016804394996,0.077,4,11,compensation committee;Risk committee,no directors found
446,446,446,1499422.0,12035.0,522110.0,RBB Bancorp,509.7472,164.008,0.021,0.213,23.3297931522784,0.135,0,13,compensation committee;audit committee,"lin, chuang-i; franko, robert; morris, david; wong, frank; kao, james w.; kao, christina; pannu, geraldine; polakoff, scott; lee, wong; bennett, william"
447,447,447,768835.0,12123.0,452319.0,"Big Lots, Inc.",2120.7288,6199.186,0.153,0.103,70.5882352941177,-0.149,2,11,compensation committee;audit committee,"mccormick, christopher; campos, sandra; gottschalk, marla; jamison, cynthia; thorn, bruce; reardon, nancy; chambers, james; schoppert, wendy; digrande, sebastian; newton, kimberley"
448,448,448,895421.0,12124.0,523110.0,Morgan Stanley,173961.80232,61121.0,0.022,0.189,10.0167549698863,0.13,12,12,Sustainability committee;audit committee,"nally, dennis; miscik, judith; herz, robert; leibowitz, shelley; pick, edward; kamezawa, hironori; miyachi, masato; james, erika"
449,449,449,1113169.0,12138.0,523930.0,"T. Rowe Price Group, Inc.",45064.972,7671.9,0.301,0.359,13.9399223004598,0.23,0,9,compensation committee;audit committee,"donnelly, william p.; maclellan, robert; stevens, robert; dublon, dina; wijnberg, sandra; hrabowski, freeman; august, glenn; wilson, alan; stromberg, william; rominger, eileen; sharps, robert; bartlett, mark; smith, cynthia"
450,450,450,789019.0,12141.0,513210.0,Microsoft Corporation,2036897.1,168088.0,0.239,0.323,10.6752749521414,0.435,10,11,compensation committee;audit committee,"scharf, charles; stanton, john; hoffman, reid; pritzker, penny; peterson, sandra; nadella, satya; rodriguez, carlos; mason, mark; johnston, hugh; macgregor, catherine; list-stoll, teri; walmsley, emma; nygart, alexander"
451,451,451,1024305.0,12151.0,325620.0,Coty Inc.,7154.44,4629.9,0.017,-0.223,26.3111023154562,0.038,0,11,Finance committee;Nomination committee;compensation committee,"huth, johannes; ballini, beatrice; parize, isabelle; aramburuzabala larregui, mariasun; creus, joachim; nabi, sue; adeola makanju, anna"
452,452,452,791908.0,12252.0,325414.0,XOMA Corporation,235.91775,38.16,-0.171,-6.15,18.1629846106321,0.142,7,10,compensation committee;audit committee,"limber, joseph; perry, matthew; hughes, owen; kosacz, barbara; franklin, heather; hernday, natasha"
453,453,453,792987.0,12262.0,333120.0,"Astec Industries, Inc.",1577.07009,1097.2,0.092,0.012,8.72671332082514,-0.013,12,13,compensation committee;audit committee,"baker, james; howell, mary; gehl, william; gliebe, mark; southern, william; knoll, linda; jain, nalin; cook, tracey; van der merwe, jaco; winford, james"
454,454,454,793074.0,12266.0,484121.0,"Werner Enterprises, Inc.",3135.5514,2734.372,0.22,0.066,7.09729253289974,0.162,0,9,ESG committee;compensation committee;audit committee,"mansharamani, vikram; werner, clarence; leathers, derek; arves, scott; livingstone, michelle; duren, diane; holmes, jack; wellman, alexi; tapio, carmen; greene, michelle"
455,455,455,785557.0,12304.0,621999.0,DLH Holdings Corp.,156.3822,246.094,0.137,0.034,6.31308496971921,0.29,0,8,compensation committee,"delaney, martin; zelkowicz, stephen; yerks, austin; bjornaas, judith; wasserman, frederick; parker, zachary; murphy, frances"
456,456,456,794619.0,12379.0,337110.0,American Woodmark Corporation,1671.02746,1744.014,0.135,0.04,22.1419815634406,0.018,0,8,audit committee,"cogan, andrew; davis, james; rodriguez, david; akoma, latasha; culbreth, m.; videtto, emily"
457,457,457,793952.0,12389.0,336991.0,"Harley-Davidson, Inc.",5788.01561,5336.308,0.058,0.025,12.3457286432161,0.286,8,10,Finance committee;Human Resources committee;Sustainability committee,"linebarger, norman; levinson, sara; zeitz, jochen; alstead, troy; masood, rafeh; dourdeville, jared"
458,458,458,793733.0,12392.0,481111.0,"SkyWest, Inc.",1979.934,2713.491,0.057,0.048,-17.082810137024,0.042,1,10,compensation committee;audit committee,"atkin, jerry; smith, keith; mittelstaedt, ronald; roberts, andrew; madden, meredith r.; childs, russell"
459,459,459,794170.0,12395.0,236117.0,"Toll Brothers, Inc.",7227.43989,8935.967,0.06,0.062,9.49597466015574,0.221,0,10,ESG committee;compensation committee;Risk committee;audit committee,"shapiro, paul; garvey, christine; marbach, carl; yearley, douglas; stowell, scott; reinsdorf, judith; east, stephen; pritchett, wendell; mclean, john; sandstrom, katherine; kan, derek"
460,460,460,784977.0,12428.0,2211.0,Portland General Electric Company,4731.63012,2396.0,0.099,0.077,11.2798539002104,0.079,7,12,Sustainability committee;Risk committee;Talent committee,"pope, maria; ganz, mark; farrell, dawn; lewis, michael; torgerson, james; pelton, m.; huber, marie; o'leary, john; millegan, michael"
461,461,461,794172.0,12433.0,325413.0,"Meridian Bioscience, Inc.",834.28488,317.896,0.206,0.182,21.7145174265983,0.122,3,8,compensation committee;audit committee,"mcilwraith, john; williams, felicia; bihl, anthony; ellingwood, dwight; sazdanoff, catherine"
462,462,462,749251.0,12441.0,541910.0,"Gartner, Inc.",27546.96504,4733.962,0.098,0.051,-18.4636592012263,2.269,2,11,compensation committee;audit committee,"pagliuca, stephen; grabe, william; cesan, raul; dykstra, karen; fuchs, anne; smith, james; hall, eugene; gutierrez, jose; serra, eileen"
463,463,463,795403.0,12445.0,332919.0,"Watts Water Technologies, Inc.",6525.85953,1809.2,0.137,0.078,3.04072235842851,0.184,1,8,Sustainability committee;compensation committee;audit committee,"raines, merilee; kissel, w.; conway, christopher; reitmeier, joseph; noonan, joseph; dubose, michael"
464,464,464,906163.0,12459.0,236117.0,"NVR, Inc.",20367.87489,8970.062,0.257,0.118,4.00453230760056,0.547,2,9,compensation committee;audit committee,"saville, paul; eckert, thomas; festa, alfred; andrews, charles; martinez, melquiades; rosier, w.; jung, alexandra; ross, susan"
465,465,465,789460.0,12471.0,424720.0,World Kinect Corporation,1633.199,31337.0,0.056,0.007,14.2914012738854,0.056,5,9,compensation committee;audit committee,"stebbins, paul; kasbar, michael; roddenberry, stephen; kassar, richard; bakshi, kanwaljit; smart, jill; manley, john; cherwoo, sharda"
466,466,466,796505.0,12482.0,334419.0,"Clearfield, Inc.",606.2678,140.755,0.122,0.078,15.9623579545455,0.391,1,7,compensation committee;audit committee,"roth, ronald; beranek, cheryl; hayssen, charles; hayward, donald; wirsbinski, carol; harding, roger; jones, walter"
467,467,467,768408.0,12575.0,325411.0,Cyanotech Corporation,20.1828,32.345,0.094,0.018,19.4160289971808,-0.039,2,7,compensation committee;audit committee,"mulder, david; davis, michael; mcelwee, angela; vied, david; custer, matthew"
468,468,468,59255.0,12578.0,325130.0,"Valhi, Inc.",819.375,2296.4,0.061,0.024,9.72858697149365,0.173,1,6,compensation committee;audit committee,"barry, thomas; mcilroy, w.; herrington, terri; tidlund, mary"
469,469,469,785161.0,12589.0,622310.0,Encompass Health Corporation,6492.78266,5121.6,0.136,0.058,1.49212744361704,0.128,0,11,audit committee,"chidsey, john; correll, donald; herman, joan; katz, leslye; schlichting, nancy; carmichael, gregory; maryland, patricia; reidy, christopher; tarr, mark; christie, edward; williams, terrance; o'connor, kevin"
470,470,470,798081.0,12597.0,339113.0,"Lakeland Industries, Inc.",221.983,159.0,0.358,0.192,22.6227470478558,0.018,0,7,compensation committee;audit committee,"herring, ronald; schlarbaum, jeffrey; hamblin, nikki; roberson, charles; jenkins, james; mcateer, thomas; kidd, melissa"
471,471,471,1224608.0,12603.0,524114.0,"CNO Financial Group, Inc.",2869.78768,4122.2,0.022,0.123,7.34585482190918,0.114,6,9,compensation committee;Risk committee;audit committee,"david, stephen; henderson, mary; brown, archie; maurer, daniel; shebik, steven; bhojwani, gary; foss, david; ragavan, chetlur; lee, adrianne"
472,472,472,799292.0,12615.0,236117.0,"M/I Homes, Inc.",1772.13,3745.887,0.13,0.07,9.37090598846746,0.283,0,10,compensation committee;audit committee,"schottenstein, robert; glimcher, michael; creek, phillip; böhm, friedrich k.; traeger, norman; kramer, nancy; soll, bruce; ingram, elizabeth; walker, kumi"
473,473,473,799167.0,12625.0,484230.0,"Marten Transport, Ltd.",1424.86344,973.644,0.219,0.076,-27.4108809195524,0.142,7,7,compensation committee;audit committee,"marten, randolph; demorest, robert; jones, patricia; iverson, kathleen; bauer, jerry; hagness, larry; winkel, thomas; booth, ronald"
474,474,474,798354.0,12635.0,518210.0,"Fiserv, Inc.",67463.5,16226.0,0.064,0.06,24.1005030621172,0.059,6,6,compensation committee;Risk committee;audit committee,"miller, heidi; simons, doyle; bisignano, frank; yarkoni, charlotte; warren, kevin; foskett, christopher; de castro, henrique manuel drummond borges; haggart, dylan; disimone, harry; mamilli, wafaa"
475,475,475,795266.0,12689.0,236117.0,KB Home,3527.95779,5724.93,0.07,0.071,5.91939400948307,0.252,0,11,compensation committee;audit committee,"mezger, jeffrey; gabriel, stuart; weaver, james; dominguez, dorene; kozlak, jodeen; barra, jose; niccol, brian; eltife, kevin"
476,476,476,318306.0,12713.0,325414.0,Chemex Pharmaceuticals,49.608085,3.0,-0.253,-12.12,18.8182014848797,-1.867,1,9,compensation committee;audit committee,no directors found
477,477,477,719135.0,12719.0,334510.0,Apyx Medical Corporation,441.1362,48.517,-0.274,-0.642,15.8618810471481,-0.376,6,8,compensation committee;audit committee,"makrides, andrew; geraghty, michael; waldman, lawrence; kinney, brian; konesky, gregory; carmel, yuval; goodwin, charles; andres, john c.; baylor-henry, minnie; swandal, craig; chi, dennis; duncan, diane; ruff, paul; gentile, richard; zimmerman, edward; levine, wendy"
478,478,478,5513.0,12726.0,524114.0,Unum Group,4975.76898,12015.8,0.023,0.08,13.666551925507,0.109,2,12,Finance committee;audit committee,"kabat, kevin; o’hanley, ronald; larson, gloria; keaney, timothy; bunting, theodore; mckenney, richard; cross, susan; lefebvre, mojgan; king, gale"
479,479,479,802481.0,12785.0,311615.0,Pilgrim's Pride Corporation,6871.6632,14777.458,0.106,0.016,10.0411355078203,0.306,0,6,compensation committee;audit committee,"padilla, raul; tomazoni, gilberto; aslam ford, farha; menon, ajay; de vasconcellos, wallim; de souza, andre; karoleski, joanita maria; filho, wesley mendonca; celis, arquimedes"
480,480,480,799233.0,12840.0,484121.0,"Heartland Express, Inc.",1327.48486,607.284,0.198,0.1,9.95583461927313,0.166,0,7,compensation committee;Risk committee;audit committee,"gerdin, michael; millis, david; pratt, james; neville, brenda; sullivan, michael; lantz, brenda"
481,481,481,804753.0,12850.0,541512.0,Cerner Corporation,27196.9795,5764.824,0.23,0.143,23.9087727478201,0.135,8,9,compensation committee;audit committee,"peake, james; higgins, brian; murphy, patrick; bowman, thomas"
